10688,2016-10-03,29.0367603302002,49,5,145.183807373047,245,99.8161926269531,Store,No Discount,Proseware CRT15 E10 Black,"Proseware, Inc.",Monitors,Computers,North America,Madison,United States
1069,2017-10-28,331.177520751953,499,12,3974.13037109375,5788.39990234375,1814.26965332031,Store,Asian Summer Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Singapore,Singapore
10690,2019-03-18,144.002136230469,1184.96997070313,10,1440.02136230469,11849.7001953125,10409.6787109375,Store,No Discount,"Adventure Works 40"" LCD HDTV M690 Brown",Adventure Works,Televisions,TV and Video,Asia,Ashgabat,Turkmenistan
10691,2017-07-26,226.820861816406,402,12,2721.85034179688,4767.72021484375,2045.86975097656,Store,European Spring Promotion,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,"Smart phones & PDAs ",Cell phones,Europe,Berne,Switzerland
10694,2016-11-13,128.290252685547,330,10,1282.90258789063,3300,2017.09741210938,Reseller,No Discount,The Phone Company PDA Phone 3.7 inches M340 Black,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Seattle,United States
10695,2017-03-24,253.803344726563,329,10,2538.03344726563,3290,751.966552734375,Store,No Discount,Contoso Home Theater System 2.1 Channel M1210 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Longview,United States
10697,2018-02-15,300.306091308594,699,10,3003.06079101563,6990,3986.93920898438,Online,No Discount,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China
10699,2018-03-15,13.4625844955444,49.9900016784668,10,134.625854492188,499.899993896484,365.274139404297,Store,No Discount,Contoso Rechargeable Li-Ion Battery Pack E300 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",North America,Vancouver,Canada
10701,2017-06-04,195.191741943359,368,8,1561.53393554688,2796.80004882813,1235.26611328125,Store,European Holiday Promotion,The Phone Company PDA GPS Phone 4.7 inch L950 Black,The Phone Company,"Smart phones & PDAs ",Cell phones,Europe,Lancashire,United Kingdom
10702,2017-05-10,39.2897796630859,49.9900016784668,4,157.159118652344,159.968002319336,2.80888795852661,Store,European Holiday Promotion,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",Europe,Roma,Italy
10703,2017-09-02,200.564559936523,338,10,2005.64562988281,3380,1374.35437011719,Store,No Discount,"A. Datum SLR Camera 35"" M358 Orange",A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",North America,Martinsville,United States
10706,2017-05-04,44.8763580322266,599,13,583.392639160156,7787,7203.607421875,Reseller,Asian Holiday Promotion,Adventure Works Laptop16 M1601 Silver,Adventure Works,Laptops,Computers,Asia,Beijing,China
10707,2018-02-28,42.635856628418,57.8800010681152,12,511.630310058594,677.195983886719,165.565704345703,Store,North America Back-to-School Promotion,SV DVD External DVD Burner M200 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Houston,United States
10708,2018-02-06,57.7330894470215,91,12,692.797119140625,1064.69995117188,371.902923583984,Store,North America Back-to-School Promotion,Proseware Laser Fax Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Back River,United States
1071,2017-12-10,29.4483642578125,208,12,353.38037109375,2496,2142.61962890625,Store,North America Back-to-School Promotion,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Grand Prairie,United States
10710,2017-01-21,16.8979644775391,42.9900016784668,24,405.551147460938,1014.56402587891,609.012817382813,Store,North America Back-to-School Promotion,Contoso Centrex Phone System L10 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Houston,United States
10711,2017-03-29,21.9134826660156,289,10,219.134826660156,2890,2670.865234375,Store,No Discount,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,"Touch Screen Phones ",Cell phones,North America,New Haven,United States
10713,2018-01-19,24.5971813201904,699,12,295.166168212891,8178.2998046875,7883.1337890625,Store,North America Back-to-School Promotion,Litware Home Theater System 5.1 Channel M512 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Grand Prairie,United States
10714,2017-10-10,214.695419311523,299,20,4293.90869140625,5980,1686.09143066406,Online,No Discount,Contoso Home Theater System 2.1 Channel E1200 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
10717,2018-08-18,93.7536239624023,109.949996948242,9,843.782653808594,984.052490234375,140.26985168457,Store,North America Spring Promotion,Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",MP4&MP3,Audio,North America,La Porte,United States
10719,2018-01-03,549.816467285156,1580,9,4948.34814453125,13746,8797.6513671875,Store,European Back-to-Scholl Promotion,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange","Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",Europe,Liverpool,United Kingdom
1072,2016-09-02,385.189544677734,384.899993896484,10,3851.89526367188,3849,-2.89534258842468,Online,No Discount,Fabrikam Laptop10.1 M0101 Silver,"Fabrikam, Inc.",Laptops,Computers,North America,Bethesda,United States
10720,2018-11-14,37.4669532775879,143.399993896484,20,749.339050292969,2868,2118.66088867188,Store,No Discount,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Televisions,TV and Video,North America,Cape Canaveral,United States
10721,2018-12-17,262.126190185547,889,12,3145.51440429688,10401.2998046875,7255.78564453125,Reseller,North America Back-to-School Promotion,Contoso Home Theater System 7.1 Channel M1700 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Seattle,United States
10722,2018-08-09,3.33513998985291,39.9000015258789,18,60.0325202941895,714.210021972656,654.177490234375,Store,North America Spring Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Marshall,United States
10723,2016-11-01,169.912887573242,436.200012207031,12,2038.95471191406,5059.919921875,3020.96533203125,Store,Asian Summer Promotion,"Fabrikam SLR Camera 35"" X358 Silver Grey","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",Asia,Hong Kong,China
10724,2016-10-15,140.984649658203,169,20,2819.69311523438,3380,560.306945800781,Catalog,No Discount,Proseware Ink Jet All in one M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
10726,2019-01-26,4.73091173171997,49.9900016784668,12,56.7709426879883,584.882995605469,528.112060546875,Online,North America Back-to-School Promotion,Contoso Behind Centrex X15 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Bethesda,United States
10728,2016-11-09,146.103057861328,199,5,730.515319824219,995,264.484710693359,Store,No Discount,SV Car Video AM/FM E1000 Black,Southridge Video,Car Video,TV and Video,Europe,Munich,Germany
10729,2017-01-02,0.974193811416626,39.9000015258789,6,5.84516286849976,227.429992675781,221.584838867188,Store,North America Back-to-School Promotion,Contoso Dual USB Power Adapter - power adapter E300 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Parker,United States
10730,2016-10-31,6.75255680084229,35.9900016784668,10,67.5255661010742,359.899993896484,292.374420166016,Store,No Discount,Contoso 2-Line Speakerphone M109 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Lakeland,United States
10731,2017-02-11,72.3777313232422,159.990005493164,9,651.399536132813,1439.91003417969,788.510437011719,Store,European Back-to-Scholl Promotion,Contoso DVD 9-Inch Player Portable M300 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Ljubljana,Slovenia
10733,2018-11-21,117.520858764648,259.989990234375,20,2350.4169921875,5199.7998046875,2849.3828125,Online,No Discount,SV DVD 14-Inch Player Portable L100 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Bethesda,United States
10734,2018-07-30,56.6949081420898,230,9,510.254180908203,2070,1559.74584960938,Store,Asian Spring Promotion,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,"Touch Screen Phones ",Cell phones,Asia,Hong Kong,China
10736,2017-03-28,68.7764739990234,196.899993896484,10,687.764770507813,1969,1281.23522949219,Store,No Discount,A. Datum SLR-like Digital Camera M400 Azure,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Cape Canaveral,United States
10738,2017-10-19,56.2814636230469,1620,12,675.377563476563,19116,18440.623046875,Store,Asian Summer Promotion,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",Asia,Taipei,Taiwan
10739,2018-01-08,126.865615844727,328,24,3044.77490234375,7773.60009765625,4728.8251953125,Reseller,North America Back-to-School Promotion,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Seattle,United States
1074,2019-04-10,175.765518188477,588,13,2284.95190429688,7526.39990234375,5241.4482421875,Store,North America Holiday Promotion,"A. Datum SLR Camera 35"" X358 Pink",A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",North America,Jersey City,United States
10741,2018-09-03,13.7497568130493,17.8999996185303,18,247.495620727539,307.880004882813,60.3843765258789,Store,Asian Spring Promotion,Contoso ADSL Modem Splitter/Filter X 1 E100 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Islamabad,Pakistan
10747,2016-12-29,74.5843124389648,129,5,372.921539306641,645,272.078460693359,Store,No Discount,The Phone Company Smart phones without camera E100 Pink,The Phone Company,"Smart phones & PDAs ",Cell phones,Europe,Madrid,Spain
10749,2017-03-13,301.1982421875,409,10,3011.982421875,4090,1078.017578125,Catalog,No Discount,Contoso Home Theater System 4.1 Channel M1400 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Harford,United States
10750,2017-05-21,47.9058990478516,116,13,622.776672363281,1438.40002441406,815.623352050781,Store,Asian Holiday Promotion,Proseware Mobile Receipt and Document Scanner M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Islamabad,Pakistan
10751,2018-01-29,32.4677276611328,199.949996948242,24,779.225463867188,4678.830078125,3899.6044921875,Reseller,North America Back-to-School Promotion,WWI 2GB Pulse Smart pen M100 Black,Wide World Importers,Recording Pen,Audio,North America,Seattle,United States
10752,2018-09-14,1.46196925640106,50.9900016784668,9,13.1577234268188,438.514007568359,425.356262207031,Reseller,Asian Spring Promotion,Contoso Optical USB Mouse M45 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
10755,2016-10-09,112.252143859863,163,10,1122.521484375,1630,507.478576660156,Store,No Discount,Proseware Office Jet All-in-One Printer M500 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Jersey City,United States
10757,2017-06-12,183.480316162109,334,9,1651.32287597656,2972.60009765625,1321.27709960938,Store,North America Spring Promotion,Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Wheat Ridge,United States
10758,2016-10-10,100.489593505859,699,10,1004.89587402344,6990,5985.10400390625,Store,No Discount,Contoso Projector 720p M620 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Baltimore,United States
1076,2019-04-22,124.689819335938,380,6,748.138916015625,1976,1227.86108398438,Store,North America Holiday Promotion,The Phone Company PDA Wifi 4.7-inch L290 Black,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Winchester,United States
10760,2016-11-29,118.181427001953,143.399993896484,5,590.907104492188,717,126.092864990234,Store,No Discount,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Televisions,TV and Video,North America,Edgerton,United States
10761,2017-05-14,175.762084960938,588,13,2284.9072265625,7291.2001953125,5006.29296875,Store,North America Holiday Promotion,"A. Datum SLR Camera 35"" X358 Silver",A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",North America,New Castle,United States
10762,2017-05-04,23.2261161804199,699,13,301.939514160156,9087,8785.060546875,Store,Asian Holiday Promotion,WWI Projector 720p LCD56 White,Wide World Importers,Projectors & Screens,Computers,Asia,Urumqi,China
10763,2018-11-20,7.03724575042725,22.9899997711182,12,84.4469451904297,268.983001708984,184.536056518555,Store,Asian Summer Promotion,Contoso Expandable Cordless Phone System M008 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Islamabad,Pakistan
10764,2018-12-25,0.777410626411438,15.8999996185303,24,18.6578559875488,376.829986572266,358.172149658203,Store,North America Back-to-School Promotion,Contoso USB Wave Multi-Media Keyboard E280 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Cape May,United States
10765,2019-01-15,43.5714683532715,129,18,784.286437988281,2296.19995117188,1511.91357421875,Store,European Back-to-Scholl Promotion,Proseware LCD17W E202 White,"Proseware, Inc.",Monitors,Computers,Europe,Lancashire,United Kingdom
10766,2016-09-26,150.484954833984,369,10,1504.849609375,3690,2185.150390625,Store,No Discount,SV Car Video LCD7 M7003 Silver,Southridge Video,Car Video,TV and Video,North America,Beaumont,United States
10767,2016-09-20,478.628173828125,499.899993896484,36,17230.61328125,17996.400390625,765.785888671875,Reseller,European Spring Promotion,Adventure Works Desktop PC1.80 ED182 Black,Adventure Works,Desktops,Computers,Europe,Paris,France
10768,2017-01-03,352.439758300781,627,12,4229.27685546875,7398.60009765625,3169.32299804688,Store,North America Back-to-School Promotion,A. Datum SLR Camera X138 Silver Grey,A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",North America,Quincy,United States
10769,2016-11-04,143.717681884766,199.949996948242,10,1437.1767578125,1999.5,562.3232421875,Store,No Discount,WWI 2GB Pulse Smart pen M100 White,Wide World Importers,Recording Pen,Audio,North America,Denton,United States
1077,2018-04-26,5.07635879516602,49.9599990844727,13,65.9926681518555,619.504028320313,553.511352539063,Catalog,North America Holiday Promotion,Contoso Carrying Case E312 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",North America,North Harford,United States
10772,2017-01-24,9.72768592834473,17.9899997711182,12,116.732231140137,212.281997680664,95.5497665405273,Store,North America Back-to-School Promotion,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Boulder,United States
10774,2017-02-15,143.748748779297,429,48,6899.93994140625,20248.80078125,13348.8603515625,Catalog,North America Back-to-School Promotion,Contoso Home Theater System 5.1 Channel M1500 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Harford,United States
10776,2018-03-01,197.690643310547,229,24,4744.57568359375,5404.39990234375,659.824462890625,Reseller,North America Back-to-School Promotion,Proseware Projector 480p LCD12 White,"Proseware, Inc.",Projectors & Screens,Computers,North America,Seattle,United States
10777,2017-07-01,228.063568115234,568,18,4105.14453125,10110.400390625,6005.255859375,Catalog,North America Spring Promotion,"Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd",Digital SLR Cameras,"Cameras and camcorders ",North America,North Harford,United States
10778,2016-09-26,61.8789939880371,190,6,371.273956298828,1140,768.726013183594,Store,European Spring Promotion,Contoso Screen 100in E010 Black,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Firenze,Italy
10779,2017-01-24,25.320821762085,188,6,151.924926757813,1071.59997558594,919.675048828125,Store,North America Back-to-School Promotion,Fabrikam Social Videographer 1'' 25mm E400 White,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Houston,United States
1078,2018-08-21,292.896087646484,758,18,5272.12939453125,13568.2001953125,8296.0703125,Store,North America Spring Promotion,Adventure Works Laptop15.4W M1548 Silver,Adventure Works,Laptops,Computers,North America,La Porte,United States
10780,2016-11-26,35.323169708252,159,20,706.46337890625,3180,2473.53662109375,Store,No Discount,Proseware Photo Inkjet Printer M100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Desoto,United States
10782,2017-03-04,9.70514583587646,19.9500007629395,10,97.0514526367188,199.5,102.448547363281,Catalog,No Discount,Contoso Car power adapter M90 White,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
10786,2019-04-20,171.339797973633,199.949996948242,13,2227.41748046875,2509.37255859375,281.955108642578,Store,Asian Holiday Promotion,WWI 2GB Pulse Smart pen M100 White,Wide World Importers,Recording Pen,Audio,Asia,Islamabad,Pakistan
10787,2016-07-01,176.013641357422,657,8,1408.10913085938,4861.7998046875,3453.69091796875,Store,European Holiday Promotion,Fabrikam SLR Camera X148 Silver Grey,"Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",Europe,Nizhny Novgorod,Russia
10788,2016-06-05,317.519317626953,319,9,2857.673828125,2823.14990234375,-34.5238571166992,Store,North America Spring Promotion,SV Car Video TFT7 M7002 Black,Southridge Video,Car Video,TV and Video,North America,Pasadena,United States
10790,2018-08-11,251.69352722168,319,24,6040.64501953125,7611.33984375,1570.69519042969,Reseller,European Spring Promotion,Fabrikam SLR Camera M149 Pink,"Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",Europe,Paris,France
10791,2018-06-27,16.3317718505859,198,9,146.985946655273,1782,1635.01403808594,Store,North America Spring Promotion,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Trenton,United States
10794,2017-07-17,74.2661590576172,259,9,668.395446777344,2331,1662.60461425781,Online,North America Spring Promotion,WWI LCD20 M220 White,Wide World Importers,Monitors,Computers,North America,Bethesda,United States
10795,2018-08-26,4.48252820968628,9.5,12,53.7903366088867,112.004997253418,58.2146644592285,Online,European Spring Promotion,Contoso Education Essentials Bundle M300 Black,"Contoso, Ltd",Computers Accessories,Computers,Europe,Berlin,Germany
10797,2018-10-08,112.995109558105,248,6,677.970642089844,1388.80004882813,710.829345703125,Store,Asian Summer Promotion,Proseware High-Performance Business-Class Laser Fax X200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Tehran,Iran
10799,2017-02-01,22.7048721313477,33.9900016784668,5,113.524360656738,169.949996948242,56.4256439208984,Store,No Discount,SV 512MB Laptop memory E800 White,Southridge Video,Computers Accessories,Computers,Asia,Shanghai,China
108,2017-03-29,1.01001131534576,6.94999980926514,5,5.05005693435669,34.75,29.6999435424805,Store,No Discount,Contoso Lens Cap Keeper E314 White,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",North America,Green Bay,United States
10800,2017-05-09,6.1202278137207,290,13,79.5629577636719,3712,3632.43701171875,Store,North America Holiday Promotion,A. Datum Super-zoom Digital Camera X300 Pink,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Georgetown,United States
10804,2018-05-21,384.276062011719,856,13,4995.5888671875,11128,6132.4111328125,Store,North America Holiday Promotion,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue","Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Trenton,United States
10806,2018-12-31,583.824401855469,1299,6,3502.9462890625,7534.2001953125,4031.25366210938,Store,North America Back-to-School Promotion,WWI Laptop19W X0196 Black,Wide World Importers,Laptops,Computers,North America,Arlington,United States
10810,2018-03-20,76.2997207641602,231,10,762.997192382813,2310,1547.00280761719,Store,No Discount,A. Datum Full Frame Digital Camera X300 Grey,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Green Bay,United States
10811,2016-06-14,7.95895385742188,9.5,9,71.6305847167969,85.0250015258789,13.3944139480591,Online,North America Spring Promotion,Contoso Education Essentials Bundle M300 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
10812,2017-06-12,15.096305847168,15.6000003814697,9,135.866760253906,139.619995117188,3.75324320793152,Reseller,North America Spring Promotion,Contoso Ultraportable Neoprene Sleeve E30 Green,"Contoso, Ltd",Computers Accessories,Computers,North America,Seattle,United States
10813,2017-05-01,66.0599975585938,329,26,1717.56005859375,8405.9501953125,6688.39013671875,Reseller,Asian Holiday Promotion,SV Car Video LCD7 M7001 Black,Southridge Video,Car Video,TV and Video,Asia,Beijing,China
10817,2018-05-09,135.430053710938,251,13,1760.59069824219,3062.19995117188,1301.60925292969,Store,North America Holiday Promotion,Proseware Screen 106in M1609 White,"Proseware, Inc.",Projectors & Screens,Computers,North America,New Castle,United States
10818,2019-04-09,464.665924072266,566,13,6040.65673828125,7244.7998046875,1204.14306640625,Catalog,North America Holiday Promotion,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,North Harford,United States
10819,2018-05-28,0.978155076503754,1.99000000953674,8,7.82524061203003,15.1239995956421,7.29875946044922,Store,European Holiday Promotion,SV USB Sync Charge Cable E700 White,Southridge Video,Computers Accessories,Computers,Europe,Marseille,France
10820,2016-08-05,4.61753749847412,302,9,41.5578346252441,2718,2676.44213867188,Online,North America Spring Promotion,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Bethesda,United States
10821,2017-06-28,0.564048290252686,22.9899997711182,13,7.33262777328491,295.421508789063,288.0888671875,Store,Asian Holiday Promotion,Contoso Expandable Cordless Phone System M008 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Osaka,Japan
10824,2018-04-15,72.4739074707031,184.5,13,942.160827636719,2398.5,1456.33923339844,Store,North America Holiday Promotion,A. Datum Consumer Digital Camera M300 Pink,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Manitowoc,United States
10825,2018-05-14,156.034912109375,199,13,2028.45385742188,2557.14990234375,528.696166992188,Online,Asian Holiday Promotion,SV Car Video AM/FM E1000 Brown,Southridge Video,Car Video,TV and Video,Asia,Beijing,China
10826,2018-08-23,442.115020751953,480,9,3979.03540039063,4224,244.964706420898,Store,Asian Spring Promotion,Contoso Home Theater System 4.1 Channel M1420 White,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Urumqi,China
10827,2017-02-28,89.9291763305664,410,9,809.362609863281,3567,2757.63745117188,Online,European Back-to-Scholl Promotion,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",Europe,Berlin,Germany
10829,2017-09-22,145.847747802734,186.899993896484,9,1312.62976074219,1682.09997558594,369.470245361328,Store,Asian Spring Promotion,A. Datum Bridge Digital Camera M300 Azure,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",Asia,Shanghai,China
10830,2019-04-06,519.816223144531,869,6,3118.8974609375,5214,2095.1025390625,Reseller,North America Holiday Promotion,Proseware LCD24W X300 White,"Proseware, Inc.",Monitors,Computers,North America,Seattle,United States
10831,2017-03-21,58.2147560119629,78,5,291.073760986328,390,98.9262313842773,Store,No Discount,Proseware Ink Jet Fax Machine E100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Hong Kong,China
10832,2018-09-05,638.013854980469,999,9,5742.12451171875,8191.7998046875,2449.67553710938,Online,Asian Spring Promotion,WWI Projector 720p DLP56 White,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China
10833,2019-05-08,0.0314569994807243,4.05999994277954,520,16.3576393127441,2110.38793945313,2094.0302734375,Store,North America Holiday Promotion,Contoso Original K1m Li-Ion Standard Battery E170 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Poestenkill,United States
10835,2016-06-26,113.797439575195,229.899993896484,12,1365.5693359375,2735.81005859375,1370.24072265625,Reseller,North America Spring Promotion,WWI Desktop PC1.80 E1800 White,Wide World Importers,Desktops,Computers,North America,Seattle,United States
10836,2017-09-16,46.2386779785156,699,10,462.386779785156,6990,6527.61328125,Online,No Discount,WWI Laptop15 M0150 White,Wide World Importers,Laptops,Computers,North America,Bethesda,United States
10837,2019-01-01,20.2750549316406,50.9900016784668,12,243.300659179688,606.781005859375,363.480346679688,Store,North America Back-to-School Promotion,Contoso Optical USB Mouse M45 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Atlantic City,United States
10838,2018-03-22,80.4159393310547,129,10,804.159362792969,1290,485.840606689453,Store,No Discount,SV 16xDVD M310 Black,Southridge Video,VCD & DVD,TV and Video,North America,Longview,United States
1084,2019-04-22,37.2695541381836,69,16,596.312866210938,1076.40002441406,480.087127685547,Store,European Holiday Promotion,Proseware CRT19 E201 White,"Proseware, Inc.",Monitors,Computers,Europe,Knotty Ash,United Kingdom
10840,2016-08-04,8.33974361419678,11.8999996185303,6,50.0384635925293,68.068000793457,18.0295352935791,Store,European Spring Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,"Contoso, Ltd",Computers Accessories,Computers,Europe,Munich,Germany
10841,2016-09-14,137.461044311523,229,10,1374.61047363281,2290,915.389587402344,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Humble,United States
10842,2017-01-02,16.5312099456787,49.9900016784668,10,165.312103271484,499.899993896484,334.587890625,Store,No Discount,Contoso Behind Centrex X15 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Osaka,Japan
10843,2017-02-14,14.3190183639526,67.4000015258789,5,71.5950927734375,337,265.404907226563,Store,No Discount,WWI Stereo Bluetooth Headphones E1000 White,Wide World Importers,Bluetooth Headphones,Audio,Asia,Sydney,Australia
10847,2018-07-20,112.169952392578,200,9,1009.52960205078,1760,750.470397949219,Store,North America Spring Promotion,A. Datum Rangefinder Digital Camera X200 Black,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Old Saybrook,United States
1085,2018-04-04,12.79514503479,165,13,166.336883544922,2013,1846.6630859375,Online,North America Holiday Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Bethesda,United States
10850,2018-03-06,158.59521484375,339,16,2537.5234375,5152.7998046875,2615.27661132813,Reseller,European Holiday Promotion,Contoso Home Theater System 5.1 Channel M1520 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Paris,France
10853,2017-02-27,9.02268314361572,49.9900016784668,12,108.272193908691,579.883972167969,471.61181640625,Store,North America Back-to-School Promotion,Contoso behind Centrex X15 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Thornton,United States
10855,2019-05-28,525.272277832031,699,13,6828.53955078125,8807.400390625,1978.86022949219,Store,North America Holiday Promotion,Adventure Works Laptop15 M1501 White,Adventure Works,Laptops,Computers,North America,Richardson,United States
10856,2017-04-24,326.253723144531,632,26,8482.5966796875,15958,7475.4033203125,Reseller,Asian Holiday Promotion,Contoso SLR Camera X145 Blue,"Contoso, Ltd",Digital SLR Cameras,"Cameras and camcorders ",Asia,Beijing,China
10857,2019-04-22,199.220321655273,599,13,2589.8642578125,7667.2001953125,5077.3359375,Online,North America Holiday Promotion,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,North America,Bethesda,United States
10859,2017-05-28,1.97608876228333,17.9899997711182,8,15.8087100982666,133.126007080078,117.317291259766,Store,European Holiday Promotion,Contoso DVD 48 DVD Storage Binder M50 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Knotty Ash,United Kingdom
10860,2018-01-08,25.6576080322266,231,12,307.891296386719,2679.60009765625,2371.70874023438,Catalog,North America Back-to-School Promotion,A. Datum Full Frame Digital Camera X300 Orange,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,North Harford,United States
10864,2019-04-30,311.967834472656,329,13,4055.58203125,4277,221.417953491211,Online,Asian Holiday Promotion,Contoso Home Theater System 4.1 Channel M1410 White,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Beijing,China
10865,2017-07-20,114.607894897461,159,18,2062.94213867188,2830.19995117188,767.257873535156,Reseller,North America Spring Promotion,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green","Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Seattle,United States
